ConceptID,ConceptLabel,Dependencies,TaxonomyID
184,Regulatory Compliance,41|182,EMRG
185,GDPR and Blockchain,184|39|186,EMRG
186,Right to Be Forgotten,39|182,EMRG
187,Consortium Governance,94|100,ECOSS
188,Organizational Challenges,187|189,DECIDE
189,Stakeholder Buy-In,133|190,DECIDE
190,Change Management,143|133,DECIDE
191,Technology Evaluation,158|159|112,DECIDE
192,Vendor Assessment,191|118,DECIDE
193,Proof of Concept,191,DECIDE
194,Pilot Program,193,DECIDE
195,Implementation Roadmap,194|197,DECIDE
196,Architecture Report,121|125|131|198,DECIDE
197,Decision Framework,158|121|155,DECIDE
198,Recommendation Writing,197|158,DECIDE
199,Presentation to Management,196|198,DECIDE
200,Capstone Project,196|199|111|175,DECIDE
